property_id,state,city,price,area_sqft,bedrooms,bathrooms,lot_size_acres,year_built,rental_income,mainroad_access,airconditioning,garage_parking,school_rating,walkability_score,preferred_area,tax_rate,maintenance_cost
5825,Illinois,Peoria,,757.0,,2.0,2.02,1972,3359.0,Yes,No,1.0,3.0,41.0,Yes,2.95,2524.0
5826,New York,Buffalo,229199.0,1387.0,4.0,3.0,2.82,1981,925.0,No,No,2.0,9.0,9.0,No,1.81,1021.0
5827,California,Sacramento,1145233.0,3346.0,2.0,1.0,4.65,1986,,Yes,No,3.0,2.0,52.0,No,,
5828,Texas,San Antonio,660171.0,4269.0,3.0,3.0,3.93,2021,,No,Yes,3.0,5.0,63.0,No,2.32,4886.0
5829,New York,Rochester,574668.0,1950.0,4.0,1.0,1.74,2015,2378.0,Yes,Yes,0.0,4.0,77.0,Yes,1.68,4458.0
5830,Arizona,Mesa,836251.0,2430.0,1.0,1.0,3.65,1961,3447.0,No,No,3.0,10.0,94.0,Yes,0.76,6683.0
5831,Georgia,Columbus,213309.0,3243.0,4.0,2.0,1.33,2017,1034.0,No,Yes,3.0,5.0,3.0,No,2.73,3456.0
5832,Arizona,Mesa,892221.0,3832.0,2.0,2.0,1.48,1981,2245.0,No,No,1.0,8.0,,No,1.52,5261.0
5833,California,San Diego,1918231.0,4824.0,3.0,1.0,3.43,1998,,Yes,No,0.0,8.0,28.0,Yes,2.93,3926.0
5834,Georgia,Atlanta,860356.0,4267.0,5.0,4.0,1.83,1968,2293.0,No,No,0.0,1.0,55.0,No,0.92,3205.0
5835,New York,New York City,3002329.0,4341.0,1.0,1.0,0.38,1976,13314.0,No,No,2.0,6.0,86.0,No,2.12,5995.0
5836,California,Los Angeles,814336.0,1450.0,3.0,4.0,0.16,1988,3976.0,No,Yes,,10.0,56.0,Yes,1.75,4569.0
5837,Nevada,Henderson,413446.0,3867.0,,1.0,4.5,1950,,Yes,No,3.0,6.0,69.0,No,1.55,4541.0
5838,Arizona,Tucson,762559.0,2454.0,3.0,2.0,3.22,1986,2915.0,Yes,No,2.0,3.0,20.0,No,2.5,5057.0
5839,California,Sacramento,635498.0,2071.0,2.0,1.0,1.34,1987,2686.0,Yes,No,3.0,4.0,13.0,Yes,2.39,6357.0
5840,California,Sacramento,573955.0,4339.0,4.0,1.0,4.32,2021,1488.0,No,Yes,3.0,10.0,80.0,Yes,1.19,
5841,Georgia,Augusta,438978.0,3651.0,,2.0,4.01,1979,2088.0,No,Yes,2.0,5.0,83.0,No,2.39,2916.0
5842,Arizona,Scottsdale,1918336.0,2806.0,4.0,,3.61,1994,7746.0,Yes,Yes,0.0,1.0,82.0,No,1.86,4982.0
5843,New York,Albany,454325.0,919.0,3.0,4.0,4.63,1996,2049.0,No,Yes,,9.0,98.0,Yes,0.89,4249.0
5844,New York,Buffalo,455927.0,2592.0,3.0,4.0,1.8,1971,,No,Yes,3.0,10.0,1.0,Yes,1.02,1498.0
5845,Texas,San Antonio,771640.0,4057.0,3.0,4.0,1.84,1980,2333.0,No,Yes,2.0,8.0,60.0,Yes,,
5846,New York,New York City,4411045.0,1339.0,3.0,3.0,2.58,1999,16099.0,No,No,0.0,3.0,34.0,Yes,1.92,3812.0
5847,Texas,Dallas,810356.0,3432.0,1.0,4.0,1.93,1954,2957.0,Yes,Yes,2.0,9.0,96.0,Yes,2.51,1274.0
5848,Texas,San Antonio,686521.0,2196.0,3.0,2.0,2.78,2010,1429.0,Yes,No,0.0,9.0,40.0,No,1.51,5625.0
5849,Florida,Miami,2169274.0,2133.0,2.0,4.0,1.89,2017,9472.0,Yes,Yes,3.0,7.0,26.0,No,2.43,5808.0
5850,Georgia,Atlanta,1327073.0,2783.0,5.0,2.0,1.06,1977,5040.0,No,No,2.0,4.0,86.0,Yes,0.88,2470.0
5851,New York,Buffalo,221039.0,915.0,3.0,2.0,4.72,2010,486.0,Yes,No,1.0,6.0,45.0,Yes,2.21,4938.0
5852,Florida,Tampa,833130.0,4106.0,1.0,3.0,0.8,2022,,No,No,1.0,7.0,50.0,No,1.59,4246.0
5853,Arizona,Mesa,1050844.0,4443.0,4.0,4.0,4.6,1972,5042.0,No,No,1.0,2.0,34.0,Yes,2.97,2356.0
5854,New York,New York City,2322240.0,4012.0,2.0,2.0,0.9,1975,11498.0,No,No,0.0,4.0,37.0,Yes,1.91,6341.0
5855,Florida,Orlando,559311.0,3902.0,3.0,2.0,3.74,2014,2359.0,Yes,No,2.0,5.0,88.0,No,0.99,3884.0
5856,California,San Diego,1806820.0,4243.0,5.0,1.0,3.57,1971,4342.0,Yes,Yes,1.0,5.0,,No,0.56,2537.0
5857,Arizona,Scottsdale,635102.0,4588.0,3.0,3.0,1.59,1983,1987.0,No,Yes,,10.0,25.0,No,2.9,1010.0
5858,Nevada,Las Vegas,451168.0,4154.0,4.0,3.0,1.87,2007,1694.0,No,Yes,2.0,2.0,6.0,No,2.85,
5859,Illinois,Springfield,425477.0,2341.0,5.0,2.0,0.39,1992,1613.0,No,No,1.0,1.0,1.0,Yes,0.94,1829.0
5860,Arizona,Scottsdale,1606626.0,,3.0,4.0,0.94,1984,6636.0,Yes,No,1.0,3.0,38.0,No,1.36,1140.0
5861,Texas,Houston,617186.0,3715.0,3.0,1.0,2.55,1970,1687.0,No,No,0.0,4.0,44.0,No,1.54,5400.0
5862,Florida,Jacksonville,543986.0,2933.0,,4.0,4.46,1995,2631.0,No,No,1.0,8.0,94.0,Yes,2.0,3370.0
5863,California,San Diego,884161.0,2993.0,4.0,3.0,2.02,1968,2411.0,No,No,1.0,2.0,,Yes,2.85,2259.0
5864,Arizona,Phoenix,962815.0,2693.0,5.0,1.0,1.5,2004,3253.0,Yes,No,2.0,1.0,85.0,Yes,1.41,2573.0
5865,New York,New York City,,1410.0,5.0,2.0,2.26,1957,17378.0,Yes,Yes,1.0,3.0,33.0,No,2.28,3255.0
5866,California,San Francisco,5728248.0,1826.0,3.0,3.0,0.35,1968,12968.0,No,No,3.0,,74.0,No,1.51,5733.0
5867,Arizona,Phoenix,970784.0,4440.0,,2.0,0.47,1965,2232.0,No,Yes,3.0,4.0,98.0,Yes,1.26,2872.0
5868,Arizona,Mesa,433438.0,,1.0,1.0,0.75,1954,967.0,No,No,1.0,10.0,10.0,No,1.63,5161.0
5869,Georgia,Savannah,706010.0,764.0,,4.0,4.9,1978,2833.0,No,Yes,1.0,1.0,60.0,No,1.94,3899.0
5870,Georgia,Savannah,836449.0,4944.0,4.0,1.0,0.18,2013,,No,No,0.0,5.0,,No,1.94,2242.0
5871,Nevada,Carson City,,2512.0,3.0,2.0,0.68,1964,2437.0,Yes,No,,2.0,21.0,No,2.13,5445.0
5872,Georgia,Augusta,456212.0,1931.0,2.0,1.0,1.66,1999,1572.0,Yes,No,2.0,10.0,26.0,No,,6157.0
5873,Florida,Miami,2242473.0,3362.0,3.0,2.0,0.68,1992,9692.0,Yes,Yes,2.0,3.0,8.0,No,0.99,2819.0
5874,Florida,Tampa,388914.0,2975.0,4.0,1.0,3.22,2015,1642.0,No,Yes,2.0,3.0,71.0,Yes,0.82,2087.0
5875,Florida,Miami,1388200.0,3168.0,2.0,1.0,0.26,1965,4136.0,No,Yes,0.0,10.0,94.0,Yes,2.71,1803.0
5876,Nevada,Carson City,916405.0,2814.0,3.0,3.0,2.31,1950,4551.0,No,Yes,3.0,2.0,99.0,Yes,,1469.0
5877,Illinois,Peoria,417106.0,,3.0,,2.56,1981,1411.0,No,Yes,1.0,6.0,51.0,Yes,1.32,6016.0
5878,Illinois,Springfield,518355.0,754.0,4.0,1.0,1.37,2013,,Yes,No,0.0,6.0,1.0,No,1.15,
5879,Florida,Miami,1712343.0,1382.0,4.0,1.0,1.94,1994,3963.0,No,Yes,2.0,3.0,32.0,No,0.76,3138.0
5880,Florida,Jacksonville,640139.0,1671.0,2.0,3.0,1.82,1958,2237.0,Yes,Yes,2.0,5.0,,Yes,1.75,6574.0
5881,Nevada,Las Vegas,1064674.0,792.0,1.0,1.0,1.88,2000,2481.0,Yes,Yes,1.0,5.0,87.0,Yes,1.71,4222.0
5882,Texas,San Antonio,668478.0,,3.0,2.0,0.19,1960,3007.0,Yes,Yes,,10.0,65.0,Yes,2.66,2697.0
5883,Nevada,Henderson,997487.0,1984.0,3.0,4.0,4.0,1991,2528.0,No,No,0.0,10.0,51.0,Yes,2.36,6502.0
5884,Arizona,Scottsdale,1382144.0,4207.0,5.0,2.0,0.24,1972,3338.0,No,Yes,0.0,8.0,71.0,No,0.9,2641.0
5885,Texas,Austin,,4492.0,1.0,3.0,4.48,1955,3909.0,No,Yes,1.0,2.0,69.0,No,1.97,5463.0
5886,Illinois,Naperville,930543.0,2398.0,3.0,3.0,2.15,1974,3676.0,No,Yes,1.0,5.0,70.0,Yes,1.01,2495.0
5887,California,Los Angeles,3965647.0,3932.0,4.0,1.0,4.92,2013,17740.0,Yes,Yes,1.0,5.0,46.0,Yes,0.61,2217.0
5888,Georgia,Augusta,,3473.0,1.0,4.0,4.0,2005,2313.0,No,No,2.0,,25.0,No,2.14,4031.0
5889,Texas,Dallas,1018916.0,1463.0,3.0,3.0,3.08,1999,,No,No,0.0,2.0,41.0,No,0.73,6438.0
5890,Texas,Houston,824230.0,820.0,2.0,2.0,4.03,1955,3985.0,Yes,Yes,0.0,5.0,3.0,No,0.97,1812.0
5891,Arizona,Scottsdale,1700106.0,2656.0,1.0,4.0,3.7,1968,7507.0,Yes,No,2.0,5.0,27.0,No,0.73,2663.0
5892,New York,New York City,4655705.0,2678.0,4.0,1.0,3.85,2003,14840.0,No,Yes,3.0,3.0,65.0,Yes,2.89,1087.0
5893,Georgia,Atlanta,1405489.0,,5.0,3.0,4.87,2014,4577.0,Yes,No,3.0,4.0,84.0,Yes,2.89,
5894,Texas,Dallas,1166636.0,1929.0,1.0,1.0,4.91,1981,3811.0,No,No,1.0,5.0,76.0,No,2.22,3747.0
5895,Texas,Austin,1713766.0,3674.0,2.0,4.0,3.41,1988,6078.0,Yes,No,,6.0,60.0,Yes,0.95,4635.0
5896,New York,New York City,4616330.0,4034.0,3.0,2.0,2.57,1976,,Yes,No,1.0,7.0,77.0,No,1.93,1753.0
5897,Nevada,Carson City,971721.0,4521.0,5.0,2.0,4.09,1959,3315.0,No,No,0.0,9.0,34.0,Yes,2.91,1098.0
5898,Texas,Dallas,950082.0,4008.0,2.0,1.0,3.67,2019,2132.0,No,Yes,,3.0,89.0,No,1.47,6359.0
5899,Texas,San Antonio,667026.0,2261.0,2.0,4.0,1.54,1954,2842.0,Yes,No,2.0,5.0,,No,1.86,3802.0
5900,Georgia,Columbus,443103.0,1448.0,5.0,3.0,3.86,2013,1738.0,Yes,Yes,2.0,6.0,39.0,Yes,2.76,1347.0
5901,Florida,Miami,1953976.0,4486.0,3.0,1.0,3.5,1973,5069.0,No,No,0.0,8.0,31.0,No,2.29,1986.0
5902,Georgia,Augusta,761789.0,1858.0,3.0,4.0,0.28,1957,2821.0,Yes,Yes,3.0,5.0,83.0,No,2.63,2098.0
5903,Illinois,Chicago,1431947.0,1748.0,4.0,4.0,4.56,1966,,Yes,Yes,3.0,1.0,88.0,Yes,2.04,6340.0
5904,Georgia,Columbus,,4188.0,,,1.75,1969,1344.0,Yes,No,2.0,4.0,98.0,Yes,2.12,4579.0
5905,Arizona,Phoenix,665145.0,4316.0,5.0,3.0,2.75,1956,2699.0,Yes,Yes,1.0,4.0,89.0,No,1.18,2445.0
5906,Georgia,Augusta,577829.0,3502.0,4.0,2.0,2.19,1974,1270.0,No,Yes,2.0,2.0,83.0,Yes,1.73,5710.0
5907,New York,Rochester,332886.0,3296.0,3.0,4.0,0.4,2022,743.0,No,No,3.0,3.0,2.0,No,0.96,6497.0
5908,Florida,Miami,550117.0,667.0,4.0,4.0,2.59,1975,1378.0,Yes,No,2.0,1.0,47.0,Yes,2.47,3240.0
5909,Texas,Dallas,1152370.0,3785.0,3.0,4.0,4.47,1971,2826.0,No,No,2.0,8.0,,No,0.88,3250.0
5910,Texas,San Antonio,480383.0,2826.0,3.0,1.0,1.48,1983,1726.0,No,Yes,3.0,7.0,52.0,No,2.66,1372.0
5911,California,Los Angeles,3989175.0,3969.0,5.0,1.0,3.03,2010,12774.0,Yes,No,2.0,6.0,78.0,Yes,0.83,6064.0
5912,Georgia,Atlanta,888607.0,1058.0,3.0,2.0,3.98,1981,2006.0,No,No,3.0,,67.0,No,2.9,1217.0
5913,Texas,Austin,690078.0,1896.0,1.0,3.0,3.02,1986,3018.0,No,No,1.0,,66.0,Yes,0.79,
5914,Georgia,Augusta,354817.0,3001.0,2.0,1.0,2.69,2021,770.0,Yes,Yes,2.0,6.0,31.0,Yes,0.75,3252.0
5915,Florida,Miami,1910983.0,3657.0,4.0,3.0,0.89,1973,6155.0,No,Yes,3.0,8.0,28.0,No,2.06,4441.0
5916,Arizona,Mesa,1191153.0,4089.0,1.0,4.0,3.47,2002,,No,No,3.0,8.0,,No,1.55,6779.0
5917,Illinois,Peoria,676259.0,2050.0,5.0,2.0,1.07,1954,2492.0,Yes,Yes,2.0,10.0,15.0,Yes,0.62,3786.0
5918,Nevada,Las Vegas,414088.0,3807.0,4.0,3.0,4.84,1981,1327.0,Yes,No,2.0,,50.0,Yes,,4595.0
5919,Georgia,Augusta,469535.0,1993.0,,2.0,0.79,1988,2118.0,No,No,2.0,10.0,79.0,Yes,0.51,6006.0
5920,Arizona,Mesa,,771.0,3.0,1.0,4.55,2022,4864.0,Yes,No,1.0,4.0,91.0,Yes,2.5,4568.0
5921,California,San Diego,1089526.0,,3.0,4.0,2.38,1954,5357.0,Yes,No,3.0,1.0,32.0,Yes,2.74,5937.0
5922,New York,Rochester,353446.0,1730.0,1.0,4.0,4.34,2013,1674.0,Yes,Yes,0.0,3.0,45.0,No,2.3,4190.0
5923,Florida,Tampa,384552.0,4093.0,2.0,4.0,2.5,1963,1141.0,No,No,1.0,10.0,37.0,Yes,1.48,3368.0
5924,Florida,Orlando,894961.0,921.0,,4.0,2.4,1992,4284.0,No,Yes,0.0,8.0,19.0,Yes,0.65,
5925,Florida,Orlando,944302.0,3705.0,,3.0,0.61,2013,3068.0,No,Yes,1.0,6.0,18.0,Yes,1.42,
5926,New York,New York City,3330430.0,4091.0,5.0,2.0,1.99,1985,14934.0,No,Yes,3.0,10.0,98.0,Yes,2.13,1382.0
5927,New York,Albany,468677.0,1453.0,5.0,2.0,0.12,1997,1137.0,No,No,,2.0,36.0,Yes,0.57,5116.0
5928,Illinois,Chicago,676941.0,3062.0,4.0,1.0,0.64,1976,1510.0,Yes,No,1.0,6.0,42.0,No,1.7,1365.0
5929,Georgia,Savannah,741731.0,3399.0,,4.0,0.65,2010,1797.0,Yes,Yes,2.0,4.0,84.0,Yes,,6489.0
5930,New York,Albany,384574.0,2073.0,5.0,4.0,4.06,1968,,Yes,Yes,3.0,10.0,17.0,Yes,0.94,5973.0
5931,New York,New York City,4610381.0,4038.0,4.0,3.0,0.57,1955,18601.0,Yes,Yes,2.0,4.0,,No,0.62,6788.0
5932,Georgia,Atlanta,970557.0,4970.0,5.0,3.0,1.41,1990,2193.0,No,Yes,2.0,3.0,29.0,Yes,1.93,4501.0
5933,Georgia,Columbus,648975.0,3004.0,4.0,3.0,4.8,1982,1833.0,Yes,Yes,3.0,1.0,8.0,No,2.77,2020.0
5934,New York,Rochester,534924.0,2247.0,4.0,4.0,4.72,2006,,No,No,,6.0,88.0,Yes,1.76,4980.0
5935,Nevada,Reno,1029331.0,2351.0,1.0,1.0,3.93,1976,4946.0,No,Yes,3.0,10.0,22.0,No,2.68,4137.0
5936,Texas,Austin,,3139.0,1.0,3.0,3.93,1962,3774.0,Yes,Yes,2.0,10.0,24.0,No,2.27,2669.0
5937,Illinois,Peoria,619021.0,3477.0,3.0,4.0,1.52,1999,1433.0,Yes,No,2.0,1.0,93.0,Yes,2.37,5031.0
5938,Florida,Tampa,670881.0,4879.0,2.0,1.0,0.56,1959,3062.0,No,No,0.0,7.0,7.0,Yes,1.86,5406.0
5939,Nevada,Henderson,413308.0,3041.0,2.0,3.0,1.09,1978,1497.0,Yes,Yes,2.0,8.0,41.0,No,1.47,4975.0
5940,Florida,Orlando,600349.0,1970.0,3.0,1.0,0.66,1987,1795.0,No,Yes,1.0,3.0,71.0,Yes,2.09,4147.0
5941,Nevada,Las Vegas,906034.0,2182.0,1.0,1.0,4.27,1953,4464.0,No,Yes,0.0,3.0,50.0,No,2.23,3643.0
5942,Illinois,Chicago,887236.0,3380.0,4.0,3.0,2.57,1953,3199.0,Yes,No,2.0,9.0,41.0,Yes,2.86,
5943,Nevada,Carson City,715997.0,,4.0,2.0,3.18,1958,1600.0,No,Yes,1.0,2.0,96.0,Yes,,6094.0
5944,California,San Diego,,1531.0,,2.0,3.19,2019,5690.0,Yes,No,2.0,6.0,20.0,No,0.92,
5945,Georgia,Savannah,874669.0,1990.0,4.0,1.0,1.3,1967,2182.0,Yes,Yes,3.0,8.0,78.0,Yes,1.22,
5946,Illinois,Springfield,396815.0,,1.0,,0.44,1964,1495.0,Yes,No,2.0,,100.0,Yes,,4393.0
5947,Illinois,Peoria,443228.0,2274.0,4.0,1.0,4.12,1958,2164.0,Yes,Yes,1.0,9.0,7.0,No,0.72,1781.0
5948,California,San Francisco,,4000.0,,2.0,4.28,1962,,No,Yes,3.0,1.0,85.0,No,1.52,2668.0
5949,Illinois,Naperville,910979.0,3143.0,2.0,1.0,4.54,2018,2553.0,Yes,No,,10.0,68.0,Yes,2.66,3866.0
5950,New York,Albany,697415.0,4832.0,5.0,4.0,3.51,1965,3173.0,No,No,1.0,8.0,23.0,Yes,2.3,6845.0
5951,Illinois,Peoria,210837.0,773.0,2.0,3.0,0.33,1984,995.0,Yes,Yes,2.0,10.0,59.0,No,0.67,5954.0
5952,Georgia,Augusta,594827.0,,5.0,3.0,0.47,2012,1359.0,Yes,Yes,1.0,8.0,49.0,No,,5313.0
5953,Florida,Orlando,444293.0,3083.0,1.0,1.0,1.05,2019,2205.0,No,No,,7.0,97.0,No,1.08,1854.0
5954,California,Los Angeles,,4631.0,1.0,4.0,3.23,1990,8508.0,Yes,No,0.0,1.0,50.0,Yes,2.67,2342.0
5955,Florida,Tampa,829180.0,4516.0,,1.0,3.75,1988,2107.0,No,No,0.0,2.0,88.0,No,2.72,5738.0
5956,California,San Francisco,4752796.0,2540.0,,4.0,4.26,2022,15197.0,Yes,No,3.0,3.0,44.0,No,1.7,4986.0
5957,Florida,Jacksonville,725184.0,2260.0,,,2.65,1996,2141.0,Yes,Yes,2.0,3.0,26.0,Yes,1.27,4670.0
5958,California,Sacramento,702395.0,4767.0,5.0,1.0,1.99,1965,1852.0,Yes,Yes,2.0,6.0,13.0,No,1.89,5104.0
5959,California,Sacramento,1153251.0,2128.0,5.0,1.0,2.72,1950,2933.0,Yes,Yes,3.0,2.0,19.0,No,2.98,1208.0
5960,Florida,Tampa,840236.0,3916.0,2.0,2.0,4.11,1964,1699.0,No,Yes,1.0,3.0,,No,1.86,5027.0
5961,California,San Francisco,3329555.0,3421.0,4.0,1.0,4.71,2000,7332.0,No,No,3.0,2.0,89.0,No,2.55,1974.0
5962,Illinois,Springfield,512432.0,1925.0,5.0,3.0,0.38,2015,2490.0,Yes,No,1.0,7.0,79.0,Yes,2.29,3921.0
5963,Nevada,Carson City,557375.0,1662.0,3.0,3.0,0.33,2004,2327.0,No,No,1.0,10.0,100.0,Yes,2.2,1650.0
5964,Nevada,Las Vegas,857227.0,1607.0,5.0,2.0,4.21,1995,2684.0,Yes,Yes,3.0,9.0,98.0,Yes,1.22,1526.0
5965,California,Los Angeles,3799925.0,3914.0,,1.0,4.81,1953,,No,Yes,3.0,8.0,42.0,Yes,2.82,4682.0
5966,Texas,Dallas,772375.0,2688.0,2.0,1.0,4.49,1985,3371.0,No,Yes,0.0,4.0,,No,,1343.0
5967,California,San Diego,1162172.0,2806.0,4.0,1.0,0.82,1971,3753.0,No,Yes,0.0,4.0,86.0,Yes,2.18,3541.0
5968,Florida,Miami,1276313.0,,,4.0,1.31,1956,5445.0,No,No,2.0,3.0,52.0,No,,4975.0
5969,California,San Francisco,5545627.0,1932.0,2.0,2.0,2.62,1962,13352.0,Yes,Yes,0.0,7.0,70.0,No,2.44,
5970,Georgia,Columbus,570557.0,993.0,1.0,4.0,1.17,1952,2279.0,Yes,No,1.0,2.0,10.0,Yes,1.66,5008.0
5971,Florida,Jacksonville,408708.0,1267.0,3.0,2.0,3.89,2008,1869.0,Yes,Yes,0.0,9.0,50.0,No,2.31,4153.0
5972,Nevada,Las Vegas,809992.0,4298.0,3.0,,0.68,1950,,Yes,No,0.0,10.0,5.0,No,1.46,5415.0
5973,New York,Albany,503521.0,3117.0,4.0,4.0,4.34,1971,2348.0,No,No,,8.0,,Yes,0.92,5950.0
5974,Nevada,Henderson,663073.0,4974.0,4.0,3.0,3.72,1976,1424.0,Yes,No,0.0,4.0,77.0,Yes,0.81,2782.0
5975,New York,Buffalo,428716.0,,2.0,2.0,4.96,1977,957.0,No,Yes,0.0,10.0,,Yes,1.43,1689.0
5976,California,San Diego,2524381.0,4892.0,1.0,1.0,3.04,2015,7979.0,No,No,2.0,9.0,97.0,Yes,1.78,5450.0
5977,New York,Buffalo,412992.0,3917.0,5.0,2.0,1.68,1959,1950.0,No,No,3.0,6.0,47.0,No,1.06,1395.0
5978,Georgia,Savannah,817563.0,1360.0,1.0,3.0,1.67,2019,2019.0,No,No,2.0,6.0,17.0,No,2.54,2236.0
5979,New York,Rochester,302357.0,3013.0,4.0,4.0,0.25,2017,651.0,Yes,Yes,0.0,6.0,83.0,No,0.59,1791.0
5980,Arizona,Mesa,937625.0,4418.0,5.0,4.0,0.96,1973,3720.0,Yes,No,2.0,4.0,65.0,Yes,2.12,1432.0
5981,Nevada,Reno,963487.0,3163.0,5.0,4.0,2.19,1995,2729.0,No,Yes,1.0,9.0,98.0,Yes,,5721.0
5982,Georgia,Atlanta,,3172.0,5.0,3.0,2.2,1975,2820.0,No,Yes,2.0,7.0,68.0,No,,5604.0
5983,Illinois,Springfield,244505.0,3147.0,3.0,1.0,1.07,1951,946.0,Yes,Yes,2.0,3.0,27.0,No,2.98,5696.0
5984,Nevada,Henderson,363897.0,822.0,1.0,3.0,0.83,2010,1270.0,No,No,2.0,7.0,62.0,Yes,0.82,4460.0
5985,Georgia,Savannah,620944.0,4805.0,1.0,3.0,1.86,1969,2141.0,Yes,Yes,3.0,8.0,65.0,No,2.18,3999.0
5986,Georgia,Columbus,,2507.0,1.0,1.0,4.72,1973,2688.0,Yes,Yes,0.0,10.0,35.0,No,0.72,3557.0
5987,Arizona,Scottsdale,2030399.0,3860.0,5.0,1.0,0.57,1996,7919.0,No,No,1.0,4.0,28.0,No,1.56,1741.0
5988,California,San Diego,1940738.0,1708.0,3.0,1.0,0.5,1959,5558.0,No,No,3.0,5.0,29.0,No,2.76,6651.0
5989,California,San Diego,2247348.0,808.0,5.0,2.0,0.65,1975,5362.0,Yes,Yes,2.0,1.0,73.0,Yes,0.96,
5990,Texas,San Antonio,391943.0,4728.0,3.0,3.0,3.1,1985,,Yes,Yes,2.0,6.0,65.0,Yes,1.58,1499.0
5991,Illinois,Springfield,545432.0,1746.0,4.0,2.0,0.98,1950,2506.0,No,Yes,0.0,8.0,3.0,Yes,2.35,2769.0
5992,Arizona,Phoenix,,1745.0,,2.0,2.77,1977,3777.0,No,No,0.0,,30.0,Yes,0.7,5955.0
5993,Illinois,Chicago,1377319.0,1015.0,1.0,4.0,4.01,1961,6243.0,No,Yes,0.0,2.0,15.0,Yes,2.22,1019.0
5994,Florida,Tampa,956428.0,1433.0,1.0,4.0,2.54,1964,4230.0,No,Yes,1.0,8.0,24.0,No,2.25,3617.0
5995,Illinois,Peoria,437905.0,4557.0,2.0,1.0,4.96,1960,2064.0,Yes,Yes,2.0,3.0,89.0,Yes,2.3,
5996,Nevada,Henderson,354705.0,,1.0,1.0,4.77,1963,863.0,No,Yes,0.0,3.0,96.0,No,2.66,1337.0
5997,Illinois,Chicago,965005.0,3362.0,1.0,3.0,3.86,1996,4448.0,Yes,Yes,,1.0,80.0,Yes,2.54,4689.0
5998,California,Los Angeles,4339665.0,4409.0,3.0,1.0,4.13,1951,14350.0,No,No,2.0,6.0,85.0,No,0.71,4751.0
5999,Florida,Jacksonville,606663.0,1089.0,1.0,4.0,4.41,2006,1703.0,Yes,No,0.0,4.0,,Yes,1.87,3627.0
6000,Georgia,Savannah,473423.0,4035.0,1.0,2.0,3.1,2004,2246.0,No,Yes,2.0,8.0,84.0,No,0.51,2127.0
6001,Georgia,Columbus,227537.0,4376.0,5.0,2.0,4.27,1992,932.0,No,Yes,0.0,9.0,89.0,No,1.07,1242.0
6002,California,San Diego,1064637.0,4867.0,2.0,3.0,3.53,2004,2769.0,Yes,Yes,1.0,10.0,61.0,No,2.07,4537.0
6003,Nevada,Las Vegas,,4257.0,,3.0,2.99,1953,4784.0,Yes,No,1.0,1.0,25.0,No,,1660.0
6004,California,San Francisco,,2421.0,1.0,3.0,2.7,1965,8374.0,Yes,No,3.0,10.0,12.0,Yes,2.63,3932.0
6005,Texas,Dallas,1264842.0,4241.0,2.0,3.0,2.78,2004,3126.0,No,Yes,,5.0,91.0,No,,4704.0
6006,Florida,Orlando,,2261.0,2.0,1.0,4.37,2011,1856.0,No,No,1.0,10.0,,No,1.87,6292.0
6007,Arizona,Phoenix,764164.0,3759.0,2.0,2.0,4.24,1952,2474.0,No,No,0.0,,13.0,No,,5239.0
6008,Arizona,Mesa,596879.0,2269.0,5.0,2.0,2.92,1970,,No,Yes,0.0,4.0,57.0,Yes,1.5,3744.0
6009,Georgia,Augusta,755215.0,850.0,5.0,1.0,3.18,1974,,No,No,2.0,1.0,,Yes,2.91,5181.0
6010,Georgia,Columbus,567789.0,4361.0,3.0,1.0,4.89,1989,1839.0,No,No,1.0,6.0,100.0,No,1.79,6530.0
6011,Illinois,Chicago,936606.0,4734.0,4.0,4.0,4.2,1988,2877.0,No,Yes,2.0,1.0,59.0,Yes,1.53,3261.0
6012,Nevada,Carson City,550049.0,2881.0,1.0,,4.61,1987,2553.0,Yes,Yes,,10.0,55.0,No,1.43,6730.0
6013,Texas,Austin,1109088.0,1059.0,1.0,4.0,2.21,2021,5014.0,Yes,No,0.0,5.0,47.0,Yes,1.94,6125.0
6014,California,Los Angeles,2677400.0,4509.0,2.0,1.0,2.79,1990,11052.0,Yes,Yes,0.0,6.0,6.0,Yes,0.63,1396.0
6015,Arizona,Tucson,629359.0,4888.0,4.0,3.0,3.9,1979,1424.0,Yes,Yes,2.0,,10.0,No,2.26,5627.0
6016,Arizona,Mesa,722256.0,4196.0,5.0,,4.86,2001,1843.0,No,Yes,1.0,3.0,83.0,Yes,2.6,1614.0
6017,Georgia,Columbus,434231.0,4055.0,5.0,3.0,0.45,1998,2023.0,No,Yes,2.0,3.0,81.0,No,1.28,6883.0
6018,Georgia,Atlanta,1255694.0,2710.0,4.0,4.0,1.92,1996,4135.0,No,Yes,0.0,2.0,,Yes,1.77,
6019,Florida,Tampa,359055.0,2750.0,3.0,2.0,1.89,1965,,Yes,Yes,3.0,3.0,98.0,No,2.08,4732.0
6020,Georgia,Savannah,781102.0,3047.0,1.0,3.0,1.6,2004,2625.0,Yes,Yes,0.0,,,No,0.84,1330.0
6021,Illinois,Chicago,1392857.0,4459.0,4.0,4.0,1.94,1976,5046.0,No,Yes,1.0,9.0,91.0,No,1.78,5192.0
6022,New York,New York City,4133379.0,2323.0,2.0,2.0,3.67,1972,11109.0,No,No,1.0,7.0,10.0,Yes,2.52,2813.0
6023,California,Sacramento,448700.0,2650.0,4.0,1.0,3.83,1953,1643.0,No,No,1.0,9.0,67.0,No,0.85,2843.0
