job_title,job_category,experience_level,salary,salary_currency,salary_in_usd,company_location,employee_residence,work_setting,employment_type,company_size,work_year
Data Analyst,Data Analysis,Junior,23000,GBP,28750,United Kingdom,United Kingdom,In-person,Full-time,M,2024
Data Analyst,Data Analysis,Junior,23000,GBP,28299,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Research Scientist,Data Science and Research,Intermediate,23000,USD,23000,India,India,Remote,Full-time,L,2022
Data Science Consultant,Data Science and Research,Junior,23000,EUR,24165,Italy,Italy,Hybrid,Full-time,M,2022
Machine Learning Scientist,Machine Learning and AI,Intermediate,22800,USD,22800,Egypt,Egypt,Remote,Full-time,M,2022
Data Quality Engineer,Data Engineering,Junior,22000,EUR,23753,Portugal,Portugal,Hybrid,Full-time,L,2023
Data Engineer,Data Engineering,Intermediate,22000,EUR,26005,United States,Romania,In-person,Full-time,L,2021
Machine Learning Engineer,Machine Learning and AI,Junior,21844,USD,21844,Colombia,Colombia,Hybrid,Full-time,M,2021
BI Developer,BI and Visualization,Senior,21600,USD,21600,Philippines,Philippines,In-person,Full-time,M,2024
Data Scientist,Data Science and Research,Intermediate,21600,EUR,25532,Germany,Serbia,Remote,Full-time,S,2021
Data Analyst,Data Analysis,Junior,21000,EUR,23333,Spain,Spain,In-person,Full-time,M,2024
Data Science Consultant,Data Science and Research,Intermediate,21000,USD,21000,Luxembourg,Pakistan,Remote,Freelance,S,2023
Machine Learning Engineer,Machine Learning and AI,Junior,21000,EUR,24823,Germany,Germany,Hybrid,Full-time,M,2021
Machine Learning Engineer,Machine Learning and AI,Intermediate,21000,EUR,24823,Slovenia,Slovenia,Hybrid,Full-time,L,2021
AI Engineer,Machine Learning and AI,Junior,20000,EUR,21593,Portugal,Portugal,Hybrid,Full-time,L,2023
AI Scientist,Machine Learning and AI,Junior,20000,USD,20000,Turkey,Turkey,Remote,Full-time,S,2023
Applied Scientist,Data Architecture and Modeling,Intermediate,20000,USD,20000,United States,Nigeria,Remote,Full-time,L,2023
Business Data Analyst,Data Analysis,Junior,20000,EUR,21593,Spain,Spain,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Junior,20000,USD,20000,United States,Costa Rica,Hybrid,Full-time,M,2022
Machine Learning Research Engineer,Data Science and Research,Junior,20000,USD,20000,France,France,Hybrid,Full-time,M,2021
Data Analyst,Data Analysis,Junior,20000,EUR,22809,Portugal,Portugal,Remote,Full-time,M,2020
Data Analyst,Data Analysis,Intermediate,20000,USD,20000,Greece,Greece,Remote,Full-time,S,2022
Product Data Analyst,Data Analysis,Intermediate,20000,USD,20000,Honduras,Honduras,In-person,Full-time,S,2020
Data Analytics Engineer,Data Engineering,Junior,20000,USD,20000,Pakistan,Pakistan,In-person,Full-time,M,2022
Machine Learning Engineer,Machine Learning and AI,Junior,20000,USD,20000,India,India,Remote,Full-time,S,2021
ML Engineer,Machine Learning and AI,Junior,20000,EUR,21013,Portugal,Portugal,Remote,Full-time,L,2022
Data Engineer,Data Engineering,Intermediate,20000,USD,20000,United States,Italy,In-person,Freelance,L,2021
Data Scientist,Data Science and Research,Junior,19000,EUR,21669,Italy,Italy,Hybrid,Part-time,S,2020
Data Analyst Lead,Data Analysis,Junior,18000,USD,18000,Nigeria,Nigeria,Remote,Full-time,S,2023
Data Scientist,Data Science and Research,Junior,18000,EUR,19434,Greece,Greece,Remote,Full-time,L,2023
Data Engineer,Data Engineering,Junior,18000,USD,18000,India,India,Hybrid,Full-time,M,2023
Big Data Engineer,Data Engineering,Intermediate,18000,USD,18000,Moldova,Moldova,In-person,Full-time,S,2021
Big Data Engineer,Data Engineering,Junior,17600,USD,17600,Mexico,Mexico,Hybrid,Full-time,L,2024
Data Engineer,Data Engineering,Junior,17598,USD,17598,Mexico,Mexico,Hybrid,Full-time,L,2024
Business Data Analyst,Data Analysis,Intermediate,17000,USD,17000,Russia,Armenia,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Junior,16000,USD,16000,Ecuador,Ecuador,Remote,Full-time,L,2023
Research Engineer,Data Science and Research,Junior,15662,EUR,16455,Russia,Russia,Remote,Full-time,M,2022
Data Science,Data Science and Research,Junior,15000,EUR,16666,Germany,Germany,Hybrid,Part-time,M,2024
Business Intelligence Developer,Data Architecture and Modeling,Intermediate,15000,USD,15000,Ghana,Ghana,Remote,Full-time,M,2022
Staff Data Analyst,Data Analysis,Expert,15000,USD,15000,Canada,Nigeria,In-person,Full-time,M,2020
Machine Learning Developer,Machine Learning and AI,Junior,15000,USD,15000,Thailand,Thailand,Remote,Full-time,L,2021
Data Analyst,Data Analysis,Junior,15000,USD,15000,Indonesia,Indonesia,In-person,Full-time,L,2022
ML Engineer,Machine Learning and AI,Junior,14000,EUR,15966,Germany,Germany,Remote,Part-time,S,2020
Principal Data Scientist,Data Science and Research,Senior,80000,EUR,85847,Spain,Spain,Remote,Full-time,L,2023
Data Quality Analyst,Data Analysis,Junior,100000,USD,100000,Nigeria,Nigeria,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Intermediate,510000,HKD,65062,Hong Kong,Hong Kong,In-person,Full-time,L,2023
Applied Machine Learning Engineer,Machine Learning and AI,Intermediate,65000,EUR,69751,Germany,India,Remote,Full-time,S,2023
AI Developer,Machine Learning and AI,Junior,300000,USD,300000,India,India,Hybrid,Full-time,L,2022
Machine Learning Engineer,Machine Learning and AI,Intermediate,90000,EUR,96578,Netherlands,Netherlands,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Senior,45000,EUR,48289,Spain,Spain,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Senior,36000,EUR,38631,Spain,Spain,In-person,Full-time,M,2023
Applied Data Scientist,Data Science and Research,Intermediate,1700000,INR,20670,India,India,Remote,Full-time,L,2023
Data Analyst,Data Analysis,Intermediate,38000,GBP,46178,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,35000,GBP,42533,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Senior,45000,GBP,54685,Central African Republic,Central African Republic,Remote,Full-time,M,2023
Data Analyst,Data Analysis,Senior,35000,GBP,42533,Central African Republic,Central African Republic,Remote,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,55000,GBP,66837,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,45000,GBP,54685,United Kingdom,United Kingdom,In-person,Full-time,M,2023
ETL Engineer,Data Engineering,Intermediate,70000,GBP,85066,United Kingdom,United Kingdom,Remote,Full-time,M,2023
ETL Engineer,Data Engineering,Intermediate,47500,GBP,57723,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data DevOps Engineer,Data Engineering,Senior,50000,EUR,53654,France,France,Hybrid,Full-time,S,2023
Data Engineer,Data Engineering,Junior,1400000,INR,17022,India,India,Remote,Full-time,L,2023
Applied Data Scientist,Data Science and Research,Senior,100000,AUD,68318,Finland,Australia,Remote,Full-time,M,2023
AI Developer,Machine Learning and AI,Intermediate,100000,SGD,75020,Finland,Finland,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Junior,55000,CAD,40663,Canada,Canada,In-person,Full-time,L,2023
Data Scientist,Data Science and Research,Junior,70000,CAD,51753,Canada,Canada,Remote,Full-time,L,2023
Big Data Engineer,Data Engineering,Intermediate,45000,EUR,48289,Spain,Spain,Remote,Full-time,M,2023
Research Scientist,Data Science and Research,Intermediate,161200,GBP,195895,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Research Scientist,Data Science and Research,Intermediate,84570,GBP,102772,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,60000,GBP,72914,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,45000,GBP,54685,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Business Data Analyst,Data Analysis,Junior,20000,EUR,21461,Spain,Spain,In-person,Full-time,M,2023
AI Scientist,Machine Learning and AI,Senior,1500000,ILS,423834,Israel,Israel,In-person,Full-time,L,2023
Data Scientist,Data Science and Research,Intermediate,90000,EUR,96578,Ireland,Ireland,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,75000,EUR,80481,Ireland,Ireland,In-person,Full-time,M,2023
Autonomous Vehicle Technician,Data Architecture and Modeling,Junior,7000,USD,7000,Ghana,Ghana,In-person,Full-time,S,2023
Applied Machine Learning Scientist,Machine Learning and AI,Junior,40000,EUR,42923,Germany,Germany,Hybrid,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,65000,GBP,78990,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,42000,GBP,51039,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,70000,GBP,85066,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,90000,GBP,109371,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,60000,GBP,72914,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Junior,112000,CHF,121093,Switzerland,Switzerland,Hybrid,Full-time,L,2023
Data Scientist,Data Science and Research,Intermediate,56000,EUR,60093,Germany,Austria,Remote,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,70000,GBP,85066,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,47500,GBP,57723,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Software Data Engineer,Data Engineering,Intermediate,100000,SGD,75020,Singapore,Singapore,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Intermediate,1400000,INR,17022,India,India,Remote,Full-time,L,2023
Lead Data Analyst,Data Analysis,Intermediate,1500000,INR,18238,India,India,Hybrid,Full-time,L,2023
Data Scientist,Data Science and Research,Intermediate,55000,EUR,59020,Spain,Spain,In-person,Full-time,M,2023
Data Scientist,Data Science and Research,Intermediate,45000,EUR,48289,Spain,Spain,In-person,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,70000,EUR,75116,Slovenia,Slovenia,Remote,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,45000,EUR,48289,Slovenia,Slovenia,Remote,Full-time,M,2023
Machine Learning Engineer,Machine Learning and AI,Senior,161000,GBP,195652,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Machine Learning Engineer,Machine Learning and AI,Senior,83300,GBP,101228,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Engineer,Data Engineering,Senior,112700,GBP,136956,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Engineer,Data Engineering,Senior,83300,GBP,101228,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Deep Learning Researcher,Machine Learning and AI,Senior,115000,EUR,123405,Germany,Germany,In-person,Full-time,L,2023
AI Developer,Machine Learning and AI,Junior,200000,EUR,214618,Germany,Germany,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Intermediate,60000,EUR,64385,France,France,Hybrid,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,80000,GBP,97218,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,40000,GBP,48609,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,65000,GBP,78990,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,36050,GBP,43809,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,105000,GBP,127599,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,85000,GBP,103294,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Business Data Analyst,Data Analysis,Intermediate,48000,BRL,9289,Brazil,Brazil,Remote,Full-time,M,2022
Head of Data,Data Architecture and Modeling,Senior,70000,EUR,75116,Portugal,Portugal,Remote,Full-time,L,2023
BI Data Analyst,BI and Visualization,Senior,67000,EUR,71897,Germany,Germany,Remote,Full-time,M,2023
AI Developer,Machine Learning and AI,Junior,60000,EUR,64385,Germany,Germany,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Senior,1300000,INR,15806,India,India,Remote,Full-time,S,2023
Data Science Consultant,Data Science and Research,Senior,1000000,THB,29453,Thailand,Thailand,Hybrid,Full-time,M,2023
Research Engineer,Data Science and Research,Senior,100000,EUR,107309,Germany,Germany,Remote,Full-time,S,2023
Research Engineer,Data Science and Research,Senior,80000,EUR,85847,Germany,Germany,Remote,Full-time,S,2023
Data Manager,Leadership and Management,Senior,60027,GBP,72946,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Manager,Leadership and Management,Senior,44737,GBP,54365,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Head of Data Science,Data Science and Research,Expert,131899,GBP,160288,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Head of Data Science,Data Science and Research,Expert,104891,GBP,127467,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Insight Analyst,Data Analysis,Intermediate,42000,GBP,51039,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Insight Analyst,Data Analysis,Intermediate,35000,GBP,42533,United Kingdom,United Kingdom,In-person,Full-time,M,2023
AI Scientist,Machine Learning and AI,Intermediate,36000,EUR,38631,Spain,Spain,Hybrid,Full-time,L,2023
Data Engineer,Data Engineering,Intermediate,95000,GBP,115447,United Kingdom,United Kingdom,Remote,Full-time,L,2023
Data Analyst,Data Analysis,Intermediate,90000,GBP,109371,Croatia,Croatia,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,60000,GBP,72914,Croatia,Croatia,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Junior,78000,PLN,17779,India,Poland,Remote,Part-time,L,2023
Data Scientist,Data Science and Research,Junior,101400,BRL,19522,Brazil,Brazil,Remote,Full-time,L,2023
Machine Learning Infrastructure Engineer,Machine Learning and AI,Senior,100000,EUR,107309,France,France,Remote,Full-time,M,2023
Machine Learning Infrastructure Engineer,Machine Learning and AI,Senior,70000,EUR,75116,France,France,Remote,Full-time,M,2023
Data Science Lead,Data Science and Research,Intermediate,60000,GBP,72914,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Science Lead,Data Science and Research,Intermediate,50000,GBP,60761,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Machine Learning Engineer,Machine Learning and AI,Intermediate,40000,GBP,48609,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data Analyst,Data Analysis,Senior,52000,EUR,55800,Spain,Spain,Remote,Full-time,M,2023
Data Analyst,Data Analysis,Senior,48000,EUR,51508,Spain,Spain,Remote,Full-time,M,2023
Big Data Architect,Data Architecture and Modeling,Senior,124999,GBP,151902,United Kingdom,United Kingdom,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Junior,800000,INR,9727,India,India,In-person,Full-time,L,2023
Data Engineer,Data Engineering,Junior,12000,USD,12000,Vietnam,Vietnam,In-person,Full-time,L,2023
Data Engineer,Data Engineering,Senior,95000,EUR,101943,Ireland,Ireland,Remote,Full-time,M,2023
Product Data Analyst,Data Analysis,Intermediate,1350000,INR,16414,India,India,Remote,Full-time,L,2023
Data Analyst,Data Analysis,Intermediate,90000,GBP,109371,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,70000,GBP,85066,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Machine Learning Engineer,Machine Learning and AI,Intermediate,100000,GBP,121523,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Machine Learning Engineer,Machine Learning and AI,Intermediate,80000,GBP,97218,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Machine Learning Engineer,Machine Learning and AI,Intermediate,120000,GBP,145828,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Computer Vision Software Engineer,Data Engineering,Senior,50000,EUR,53654,Canada,Netherlands,Remote,Full-time,L,2023
Data Engineer,Data Engineering,Intermediate,55000,GBP,66837,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,52000,GBP,63192,United Kingdom,United Kingdom,Remote,Full-time,M,2023
Data Analyst,Data Analysis,Intermediate,50000,GBP,60761,United Kingdom,United Kingdom,In-person,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,62000,EUR,66531,Spain,Spain,Remote,Full-time,M,2023
Data Engineer,Data Engineering,Intermediate,55000,EUR,59020,Spain,Spain,Remote,Full-time,M,2023
Director of Data Science,Data Science and Research,Senior,170000,CAD,125686,Canada,Canada,Hybrid,Full-time,M,2023
Data Scientist,Data Science and Research,Junior,1050000,INR,12767,India,India,Hybrid,Full-time,L,2023
Data Engineer,Data Engineering,Junior,25000,EUR,26827,Germany,Germany,Remote,Full-time,L,2023
Data Scientist,Data Science and Research,Senior,59000,EUR,63312,Estonia,Cyprus,Hybrid,Full-time,L,2023
Head of Data Science,Data Science and Research,Intermediate,5000000,INR,60795,India,India,Hybrid,Full-time,L,2023
Data Scientist,Data Science and Research,Junior,1060000,INR,12888,India,India,Hybrid,Full-time,S,2023
